24728	8.82
8310	8.81
9486	8.81
12971	8.81
11012	8.809999999999999
2247	8.8
2655	8.8
2936	8.8
11563	8.8
23910	8.8
1669	8.79
7542	8.79
8739	8.79
16742	8.79
8628	8.78
25853	8.78
3056	8.776666666666667
15912	8.775
6300	8.77
18383	8.76
19551	8.756666666666666
114	8.75
19149	8.75
20008	8.75
5577	8.73
6913	8.73
17019	8.725
1025	8.71
18772	8.71
25852	8.71
866	8.709999999999999
2248	8.7
12664	8.690000000000001
16483	8.685
15786	8.68
16216	8.68
25443	8.68
4781	8.676666666666668
8185	8.675
9893	8.66
25917	8.659999999999998
23387	8.655
6176	8.65
10317	8.645
379	8.635000000000002
15259	8.63
9759	8.62
9831	8.61
15251	8.61
22727	8.6
15685	8.595
15197	8.594999999999999
7718	8.585
12676	8.57
21288	8.57
22000	8.57
8702	8.56
18677	8.55
5062	8.54
14154	8.54
1323	8.535
21579	8.53
19507	8.515
21929	8.515
3286	8.51
7855	8.51
11903	8.503333333333332
1860	8.5
8198	8.5
6351	8.493333333333334
25319	8.49
25444	8.485
21695	8.4825
2569	8.48
3185	8.48
10517	8.48
2190	8.475
18562	8.473333333333334
1967	8.47
8671	8.47
16262	8.47
20813	8.47
21152	8.469999999999999
21199	8.465
1289	8.456666666666667
20647	8.456666666666667
26042	8.45
16471	8.43
392	8.42
2622	8.42
20956	8.4
2331	8.39
4276	8.39
5542	8.39
22325	8.39
8058	8.385
4199	8.38
18036	8.379999999999999
113	8.375
4983	8.375
11878	8.37
18235	8.37
25405	8.365
1499	8.35
7523	8.35
13529	8.35
22771	8.35
15847	8.344999999999999
4138	8.34
4555	8.335
2713	8.333333333333334
21101	8.33
2666	8.325
3451	8.32
3684	8.32
7586	8.32
11411	8.32
25236	8.313333333333333
15419	8.31
16890	8.31
833	8.3
6039	8.3
5570	8.296666666666667
5827	8.29
8054	8.29
20766	8.29
10446	8.28
5411	8.26
15186	8.26
15478	8.26
5211	8.256666666666666
3194	8.25
24490	8.25
18946	8.24
20599	8.24
19810	8.235
9338	8.23
6356	8.22
16014	8.22
16261	8.22
17543	8.215
11410	8.21
16334	8.206666666666665
628	8.2
17191	8.2
14431	8.19
21548	8.19
22394	8.19
17934	8.18
22283	8.18
24587	8.18
13625	8.176666666666668
3718	8.17
1187	8.16
19146	8.16
20915	8.16
24332	8.156666666666666
5636	8.15
23267	8.15
23730	8.143333333333333
10158	8.14
12041	8.14
14841	8.14
16523	8.14
16609	8.13
17290	8.13
8161	8.125
7011	8.11
21289	8.11
21635	8.11
22023	8.11
26167	8.11
16651	8.095
1375	8.094999999999999
20307	8.085
11991	8.08
12046	8.08
10805	8.076666666666666
6355	8.07
10186	8.07
14371	8.07
22377	8.053333333333333
403	8.05
1153	8.05
7206	8.05
19596	8.05
15007	8.04
11629	8.036666666666667
11638	8.035
70	8.030000000000001
8302	8.03
13413	8.03
21190	8.03
3553	8.025
19062	8.02
19445	8.02
23385	8.02
13388	8.015
1552	8.01
21777	8.01
885	8.0
19525	7.993333333333333
19598	7.98
13334	7.9799999999999995
2938	7.97
4110	7.97
8932	7.96
9093	7.96
20959	7.96
2950	7.95
22696	7.949999999999999
21927	7.9475
21468	7.946666666666666
13153	7.935
3917	7.93
2720	7.91
11879	7.91
14543	7.91
7384	7.905
7863	7.905
4286	7.9
13333	7.896000000000001
11611	7.895
7603	7.89
23907	7.886
11577	7.880000000000001
5634	7.88
17017	7.88
360	7.876666666666668
4265	7.863333333333334
23714	7.86
7324	7.855
18688	7.855
2749	7.85
4712	7.85
14547	7.85
18557	7.85
20554	7.85
21544	7.85
23759	7.85
20004	7.843333333333334
18227	7.842499999999999
2293	7.840000000000001
2504	7.84
25678	7.8325
2559	7.830000000000001
16227	7.83
16598	7.824999999999999
8877	7.82
4760	7.815
21831	7.813333333333333
23063	7.805
8738	7.800000000000001
2259	7.8
5731	7.79
12312	7.79
21169	7.79
20940	7.788333333333333
21293	7.785
6185	7.78
21554	7.78
22110	7.78
26023	7.776666666666666
2656	7.7749999999999995
5579	7.77
20776	7.77
19350	7.763333333333333
18189	7.75
17825	7.746666666666667
1028	7.742857142857143
4272	7.74
21157	7.74
10879	7.739999999999999
17086	7.739999999999999
18234	7.733333333333333
9758	7.723333333333334
7769	7.720000000000001
8441	7.72
15325	7.715000000000001
12679	7.71
17464	7.71
7811	7.7
11631	7.699999999999999
3721	7.695
3449	7.694999999999999
21658	7.69
26019	7.6899999999999995
11152	7.686666666666667
8155	7.686
523	7.6850000000000005
800	7.68
7482	7.68
8717	7.68
13029	7.676666666666667
15125	7.673333333333333
500	7.67
9255	7.6625000000000005
16644	7.66
19711	7.66
5839	7.655
13705	7.64
11891	7.637499999999999
2515	7.63
6266	7.63
20854	7.63
10432	7.625
14932	7.625
24169	7.609999999999999
22837	7.607142857142857
21407	7.598333333333333
10154	7.595
10792	7.595
140	7.593333333333334
2561	7.59
6669	7.59
10847	7.59
22309	7.586666666666667
4051	7.583333333333333
16232	7.575
3452	7.574999999999999
6703	7.57
19956	7.57
17248	7.566666666666667
21697	7.563333333333333
25379	7.5600000000000005
4366	7.56
13481	7.56
11919	7.555
15568	7.555
5406	7.55
1656	7.547499999999999
22826	7.542
2851	7.54
13068	7.54
18625	7.54
20513	7.539999999999999
9194	7.535
14497	7.530000000000001
24578	7.5200000000000005
9408	7.52
15374	7.52
1821	7.515
7602	7.510000000000001
19927	7.505000000000001
24159	7.503333333333333
11898	7.5
20157	7.5
25383	7.5
14868	7.495000000000001
21333	7.49
22507	7.486666666666667
17015	7.486
11566	7.48
3654	7.4799999999999995
5363	7.47
10991	7.47
15824	7.47
24341	7.47
18791	7.465
4128	7.46
2783	7.455
14865	7.455
23758	7.455
8815	7.45
17237	7.45
6219	7.4433333333333325
1862	7.44
19509	7.44
14983	7.435
3682	7.433333333333334
23092	7.433333333333334
15171	7.4325
8037	7.43
19215	7.43
12745	7.42
12863	7.42
22382	7.42
1833	7.41
8969	7.41
21315	7.41
14325	7.404999999999999
17861	7.404999999999999
5486	7.4
20620	7.4
23772	7.4
11893	7.3950000000000005
3633	7.395
25220	7.395
15688	7.39
17122	7.39
17331	7.39
25877	7.39
20375	7.387500000000001
6282	7.38
22611	7.38
25226	7.370000000000001
12290	7.37
1599	7.36
14541	7.359999999999999
11539	7.3566666666666665
18182	7.349999999999999
10872	7.345
17392	7.343333333333334
17126	7.335000000000001
352	7.333333333333333
7104	7.33
20255	7.33
22435	7.33
2846	7.328749999999999
14620	7.324999999999999
18337	7.321111111111112
7281	7.32
20046	7.31875
2558	7.3149999999999995
20538	7.3149999999999995
22721	7.313333333333333
11662	7.312499999999999
22372	7.3100000000000005
12458	7.308000000000002
4182	7.3066666666666675
13647	7.300000000000001
2127	7.3
2750	7.3
8255	7.3
21048	7.295000000000001
8352	7.295
6543	7.294
18612	7.2925
9980	7.29
10896	7.29
15400	7.29
17249	7.29
22246	7.29
24959	7.29
2329	7.285
14886	7.285
12414	7.2825
1050	7.28
5255	7.275
9871	7.27
21310	7.27
8195	7.2675
15218	7.26
8072	7.255454545454546
23970	7.255
1670	7.25
4656	7.25
5477	7.25
6037	7.25
23412	7.25
17999	7.246666666666667
6075	7.243333333333333
16957	7.24
19585	7.24
4380	7.234999999999999
4143	7.230000000000001
232	7.23
19978	7.226666666666667
12492	7.226000000000001
12637	7.2200000000000015
1675	7.22
1825	7.22
5445	7.22
11788	7.22
12614	7.216666666666666
14282	7.215
20169	7.215
25977	7.215
10501	7.21
12641	7.21
2789	7.196
10246	7.19
12554	7.19
309	7.185999999999998
5547	7.183333333333334
1373	7.182
17874	7.175000000000001
23145	7.170000000000001
2081	7.17
15553	7.17
2450	7.165
20149	7.165
6825	7.16
18596	7.16
10467	7.153333333333333
953	7.150000000000001
25447	7.15
25719	7.15
12659	7.145555555555556
7095	7.1450000000000005
17991	7.145
13862	7.14
13035	7.136666666666668
20100	7.136666666666667
2074	7.135
15420	7.135
3765	7.132857142857143
8036	7.13
8718	7.13
15712	7.13
11808	7.129999999999999
16770	7.123333333333334
3953	7.1175
25940	7.115
21806	7.113333333333332
26102	7.11
9316	7.109999999999999
5787	7.105
16741	7.102857142857142
491	7.097272727272728
12389	7.095000000000001
26100	7.095000000000001
25138	7.095
20062	7.090000000000001
1798	7.09
12256	7.09
14130	7.09
25553	7.0875
23215	7.085
6905	7.074999999999999
23858	7.072500000000001
192	7.07
3851	7.07
10672	7.066666666666666
7959	7.0649999999999995
15358	7.0649999999999995
15608	7.061666666666667
8728	7.0600000000000005
20150	7.0600000000000005
2459	7.06
8557	7.06
8922	7.06
13653	7.05
21028	7.05
22190	7.05
22371	7.05
22269	7.045
25649	7.045
3944	7.043333333333333
24444	7.043333333333333
17992	7.04
6031	7.035
21592	7.033333333333334
1344	7.03
25094	7.026666666666666
6806	7.025
19521	7.02
25958	7.02
17800	7.016666666666667
4015	7.015000000000001
23490	7.015000000000001
13999	7.015
3681	7.013333333333333
5407	7.012222222222222
7592	7.010000000000001
24734	7.010000000000001
25116	7.010000000000001
1010	7.01
20243	7.0075
19879	7.004
12612	7.0025
12930	7.0025
21531	7.0
260	6.996
9723	6.985
6808	6.984999999999999
8534	6.98
18879	6.979999999999999
24219	6.975
1229	6.972857142857143
5385	6.972307692307691
20954	6.970000000000001
25585	6.97
11053	6.969999999999999
24765	6.964
4875	6.960000000000001
12645	6.960000000000001
2915	6.96
14662	6.96
15195	6.96
20116	6.958571428571427
14128	6.952500000000001
3466	6.95125
16174	6.9475
6160	6.946666666666666
374	6.94
7071	6.94
15905	6.94
19866	6.9399999999999995
9360	6.937000000000002
19738	6.936
19358	6.935
6307	6.93
16065	6.93
6468	6.926666666666667
24402	6.925999999999999
20316	6.922
1699	6.92
8457	6.92
10180	6.92
3750	6.919999999999999
22734	6.919999999999999
21154	6.915
18196	6.913333333333334
15717	6.909999999999999
13837	6.9079999999999995
11284	6.905
920	6.904999999999999
25	6.9
25663	6.9
6632	6.8999999999999995
13682	6.896666666666667
5182	6.895
6858	6.890000000000001
17158	6.890000000000001
20650	6.890000000000001
23470	6.89
24148	6.883333333333334
23809	6.882499999999999
8629	6.880000000000001
1589	6.88
22645	6.88
24152	6.88
24214	6.88
8305	6.876666666666666
5533	6.875
5656	6.875
25937	6.875
18034	6.874
19379	6.87
11522	6.869999999999999
19093	6.866
12498	6.865
3173	6.86
18488	6.86
18581	6.86
23355	6.859999999999999
12419	6.8566666666666665
15951	6.856
24944	6.855
25080	6.85357142857143
1511	6.853333333333334
25516	6.8500000000000005
9895	6.85
10497	6.85
21032	6.849999999999999
11461	6.846666666666667
1606	6.846000000000001
2568	6.845999999999999
6556	6.843333333333334
13713	6.84
21156	6.84
8122	6.833333333333333
23741	6.832000000000001
3195	6.83
5829	6.83
8787	6.83
11967	6.83
17924	6.83
18626	6.825
8523	6.824999999999999
15559	6.824
2119	6.82
18721	6.82
24575	6.82
2202	6.8149999999999995
11093	6.8149999999999995
3105	6.81
24220	6.81
24280	6.81
17089	6.805000000000001
26170	6.805
6626	6.803333333333334
15382	6.803333333333334
26178	6.8025
2075	6.800000000000001
14691	6.8
7546	6.795
128	6.7924999999999995
4773	6.791333333333335
16335	6.79
20257	6.79
6666	6.784000000000001
9090	6.781000000000001
7572	6.78
19378	6.779999999999999
9038	6.778333333333333
6431	6.775
18008	6.775
26157	6.775
18158	6.7700000000000005
23409	6.7700000000000005
19102	6.77
17359	6.7666666666666675
3321	6.763333333333333
5503	6.7625
16087	6.76
23064	6.76
11791	6.756666666666667
6863	6.755000000000001
22404	6.755
5601	6.75
19257	6.75
21390	6.75
24885	6.747142857142857
3412	6.746666666666667
2047	6.74
14771	6.74
15977	6.74
17099	6.74
17118	6.74
17173	6.74
9921	6.739999999999999
6317	6.734999999999999
16102	6.734999999999999
22497	6.7325
12122	6.73
17939	6.73
19495	6.73
25437	6.73
17738	6.72875
11186	6.726666666666667
574	6.725
8704	6.725
10818	6.725
21495	6.7219999999999995
4250	6.72
357	6.7175
4377	6.7175
3377	6.714
3595	6.7125
16751	6.71
21755	6.71
2420	6.706
24888	6.703333333333333
4588	6.701666666666667
16333	6.7
18159	6.7
408	6.699999999999999
12616	6.695
18003	6.695
4483	6.692857142857143
751	6.69
2810	6.69
20569	6.69
62	6.6885714285714295
7625	6.6883333333333335
12268	6.687142857142858
17724	6.6850000000000005
20568	6.6850000000000005
23555	6.6850000000000005
9273	6.68
9863	6.68
23553	6.68
13624	6.675999999999999
5712	6.675714285714286
18771	6.674285714285714
1841	6.673333333333333
23163	6.673333333333333
6810	6.670000000000001
2203	6.67
23149	6.67
5672	6.665000000000001
12032	6.664
14967	6.662000000000001
1497	6.66
10655	6.66
11196	6.66
17603	6.66
24471	6.66
25059	6.66
12074	6.6549999999999985
17818	6.650000000000001
2762	6.65
11427	6.65
26180	6.6499999999999995
10081	6.645999999999999
17388	6.645
18171	6.645
12266	6.644444444444445
21089	6.641818181818182
5218	6.640000000000001
11911	6.64
21614	6.64
3265	6.636666666666666
14845	6.635
17817	6.633333333333333
17575	6.6325
14707	6.630000000000001
14562	6.63
2350	6.625
12695	6.623333333333334
23653	6.62
24878	6.62
3632	6.617500000000001
23713	6.6175
5938	6.616666666666667
16803	6.613333333333334
2385	6.61
19583	6.609999999999999
3228	6.6066666666666665
12763	6.605
14781	6.605
17403	6.6049999999999995
20644	6.6000000000000005
16340	6.6
3927	6.59
17021	6.59
18245	6.59
19004	6.59
19880	6.589999999999999
18648	6.5875
6824	6.586000000000001
9717	6.585
7015	6.580000000000001
8869	6.58
11612	6.574999999999999
7481	6.573333333333333
18736	6.571818181818181
4000	6.57
10116	6.57
20943	6.57
14952	6.569999999999999
16589	6.5680000000000005
17848	6.56
20883	6.56
23114	6.556428571428571
14132	6.55
16694	6.547777777777778
11132	6.547142857142857
17268	6.545000000000001
193	6.545
830	6.545
6303	6.545
10936	6.543333333333334
11401	6.535
19784	6.535
16109	6.533333333333334
16963	6.53
9082	6.528333333333333
27	6.5275
5478	6.523333333333334
11713	6.52
18489	6.52
13635	6.5125
14485	6.509523809523809
6172	6.506666666666668
5469	6.506666666666667
17308	6.505000000000001
18042	6.5024999999999995
8710	6.5
16899	6.4975000000000005
321	6.495
19703	6.493333333333335
3200	6.49
5257	6.49
19997	6.49
24601	6.49
18030	6.485555555555556
22489	6.483333333333333
9760	6.48
10412	6.48
11718	6.48
21017	6.48
17157	6.478333333333333
16083	6.476999999999999
21727	6.475
14175	6.47
16766	6.466666666666666
5468	6.466000000000001
299	6.465999999999999
142	6.465
16892	6.465
14351	6.463333333333333
14840	6.4625
17968	6.461666666666666
5814	6.46
9922	6.46
11418	6.46
25844	6.46
9915	6.455
18739	6.455
18399	6.45
22189	6.449999999999999
8547	6.44
16234	6.4399999999999995
16332	6.4366666666666665
5441	6.432500000000001
5184	6.43
6737	6.425000000000001
11863	6.425
15127	6.425
10623	6.423333333333333
25287	6.423333333333333
16717	6.421428571428571
3053	6.42
16281	6.42
25664	6.42
495	6.4175
4847	6.416666666666667
6095	6.416666666666667
8219	6.41
18667	6.406666666666666
17731	6.405714285714287
197	6.4
894	6.4
1014	6.4
21560	6.4
10956	6.396666666666666
214	6.395714285714285
24726	6.3950000000000005
18658	6.395
10056	6.3925
15585	6.392000000000001
822	6.390000000000001
1897	6.390000000000001
12106	6.390000000000001
17208	6.390000000000001
11801	6.386363636363637
12130	6.381818181818181
750	6.38
9337	6.38
18908	6.38
16177	6.376666666666668
18398	6.376666666666666
13371	6.3725
10162	6.37
19909	6.37
23687	6.37
25125	6.37
26051	6.37
24141	6.369999999999999
7533	6.367500000000001
18231	6.3675
1594	6.366
4826	6.365
14302	6.365
267	6.363333333333333
715	6.3625
19682	6.3575
25864	6.3549999999999995
15816	6.352499999999999
2949	6.351111111111112
23096	6.35
19059	6.349999999999999
21608	6.347777777777778
2332	6.345
888	6.343333333333334
7635	6.340000000000001
8526	6.340000000000001
5061	6.34
17986	6.34
25114	6.34
25875	6.34
18238	6.336666666666667
3849	6.336666666666666
3280	6.335
15194	6.335
787	6.33
16484	6.33
17273	6.33
19019	6.33
20317	6.33
21131	6.33
22556	6.33
18619	6.3277777777777775
15182	6.3275
23225	6.326666666666667
6443	6.3225
5256	6.32
14763	6.32
14621	6.3149999999999995
24160	6.3149999999999995
25721	6.3149999999999995
4017	6.3100000000000005
14007	6.3100000000000005
1048	6.31
16655	6.306666666666666
22369	6.302727272727271
1857	6.300000000000001
2630	6.298
17750	6.2975
5067	6.295
16543	6.2925
12660	6.29
25601	6.29
16940	6.286666666666666
884	6.285
17343	6.285
5417	6.283333333333332
869	6.282
11968	6.28
14606	6.28
16124	6.28
16649	6.28
16486	6.279999999999999
2611	6.2775
26141	6.2775
3430	6.276000000000001
18790	6.275
23912	6.273333333333333
10468	6.27
1674	6.2683333333333335
1776	6.2675
20807	6.265000000000001
1493	6.264545454545455
22336	6.261818181818182
4633	6.26
12865	6.26
13680	6.26
17797	6.26
24129	6.26
26171	6.26
5729	6.253333333333333
4575	6.252631578947368
855	6.25
6183	6.25
14818	6.25
23154	6.25
25231	6.25
18952	6.245217391304348
17006	6.2425
6527	6.24
1941	6.238571428571428
2073	6.236666666666667
5175	6.234999999999999
18560	6.234999999999999
25442	6.234999999999999
11141	6.234
1839	6.232222222222222
4515	6.230000000000001
9053	6.23
19450	6.23
21171	6.23
10652	6.2299999999999995
2474	6.226666666666667
5571	6.226666666666667
1549	6.225
18723	6.225
20618	6.223333333333334
6064	6.221666666666667
19048	6.220833333333334
17828	6.220000000000001
20184	6.220000000000001
22966	6.220000000000001
3821	6.22
4700	6.22
24385	6.219999999999999
12193	6.215
14383	6.215
25201	6.213846153846154
4630	6.213333333333334
1621	6.21
2004	6.21
6707	6.21
13385	6.21
18783	6.21
20233	6.21
7355	6.2075000000000005
941	6.206666666666667
1658	6.204999999999999
25948	6.204999999999999
25978	6.203333333333333
4266	6.2
8630	6.2
9133	6.2
14377	6.2
17294	6.2
21772	6.2
23506	6.2
4372	6.199999999999999
9439	6.199999999999999
15010	6.1969047619047615
25053	6.196666666666666
13352	6.195
21718	6.1933333333333325
16817	6.190000000000001
21629	6.184285714285715
8593	6.183333333333333
2306	6.1825
6288	6.1816666666666675
5826	6.18
13292	6.18
24183	6.175714285714285
1796	6.175000000000001
7878	6.175
15005	6.175
20641	6.175
8680	6.174
14385	6.170000000000001
1914	6.17
9027	6.17
281	6.1675
7069	6.165
16696	6.165
5268	6.16
15329	6.16
20902	6.157500000000001
3033	6.156666666666666
3983	6.156666666666666
24126	6.155
20853	6.151666666666667
2487	6.15
11037	6.15
21707	6.146666666666666
20432	6.144
25387	6.1433333333333335
21184	6.140000000000001
26190	6.138
26092	6.137499999999999
25130	6.136666666666667
10406	6.135714285714286
25911	6.135
23511	6.1325
8156	6.13
14664	6.13
17275	6.13
7245	6.128749999999999
4958	6.126666666666666
7926	6.125555555555556
25491	6.125
23458	6.1225000000000005
16801	6.12
12874	6.118333333333333
880	6.116666666666667
8876	6.116666666666667
15144	6.115384615384615
16013	6.115000000000001
882	6.115
16498	6.115
20806	6.115
9639	6.113870967741936
24009	6.113333333333333
4673	6.111000000000001
7857	6.109999999999999
15357	6.107777777777779
25382	6.1066666666666665
10310	6.106153846153846
7991	6.105
12803	6.105
15523	6.105
23206	6.105
14430	6.104666666666666
22618	6.1025
21450	6.101999999999999
21530	6.1
4705	6.096363636363637
13387	6.095000000000001
4139	6.095
24924	6.095
23429	6.0925
11951	6.09
22719	6.09
7050	6.088333333333334
14991	6.085
16621	6.085
21799	6.085
6077	6.0825000000000005
2526	6.080000000000001
2926	6.08
16932	6.08
22830	6.08
18091	6.076666666666667
25996	6.0760000000000005
22961	6.075
17016	6.074999999999999
15999	6.074782608695654
3420	6.073333333333333
3731	6.07
10919	6.07
11223	6.07
21321	6.0683333333333325
1660	6.0675
16213	6.066666666666666
7715	6.0649999999999995
14560	6.0649999999999995
21699	6.063333333333333
15415	6.06
20435	6.06
20707	6.06
23214	6.0575
22790	6.0562499999999995
17683	6.055000000000001
6864	6.055
20328	6.055
19207	6.053333333333334
16314	6.05
20702	6.046666666666667
21205	6.046666666666667
13486	6.045
25980	6.045
20934	6.042
4485	6.04
1292	6.036666666666666
16091	6.036666666666666
14924	6.035217391304349
10514	6.035
16265	6.035
4353	6.034999999999999
12687	6.034545454545454
20683	6.031428571428571
4896	6.031000000000001
13022	6.03
16648	6.03
23240	6.03
8871	6.029999999999999
9184	6.029523809523809
19208	6.0275
12380	6.026666666666666
9147	6.023333333333333
9485	6.0200000000000005
7636	6.02
15793	6.02
6724	6.01875
12842	6.018666666666669
7072	6.016666666666667
13493	6.016666666666667
2797	6.01375
15258	6.013333333333333
21708	6.013333333333333
1989	6.0125
21860	6.0125
11820	6.01
1765	6.0062500000000005
16067	6.005
16565	6.005
5065	6.003478260869565
21848	6.002000000000001
8553	6.0
18668	6.0
5225	5.996666666666667
2076	5.995
4164	5.994999999999998
20787	5.993333333333333
21090	5.993333333333333
1858	5.99
5432	5.99
19131	5.99
5125	5.989999999999999
23683	5.989999999999999
8672	5.9887500000000005
18970	5.987500000000001
4379	5.986666666666667
4255	5.984
11459	5.98
20421	5.98
24732	5.98
19109	5.9799999999999995
21665	5.9775
4635	5.975
6008	5.975
9458	5.974
25528	5.973333333333334
3102	5.973333333333333
8626	5.97
11642	5.97
9647	5.968
12553	5.965555555555556
2848	5.965
65	5.964285714285714
24110	5.964285714285714
20924	5.963749999999999
12786	5.961666666666666
19923	5.961
8505	5.960000000000001
21613	5.960000000000001
21949	5.96
22953	5.96
8595	5.956666666666667
14854	5.956666666666667
11591	5.956250000000001
2335	5.955
5444	5.955
9391	5.955
17306	5.954999999999999
3312	5.953333333333333
6911	5.953333333333333
3743	5.95125
9504	5.95
10684	5.95
23989	5.95
25783	5.95
23775	5.949999999999999
16131	5.9475
11821	5.946666666666666
22779	5.946363636363636
20078	5.9433333333333325
18586	5.94
22620	5.94
2852	5.9399999999999995
24816	5.935
16020	5.934285714285714
19607	5.9325
5259	5.9319999999999995
1311	5.93
4960	5.93
20667	5.93
14033	5.928333333333334
253	5.923333333333333
19404	5.923333333333333
20947	5.923333333333333
19809	5.920000000000001
6380	5.92
8726	5.92
8625	5.918571428571428
25957	5.9175
1407	5.916666666666667
12552	5.915
10762	5.914000000000001
17304	5.9125000000000005
12654	5.91125
7350	5.910526315789475
5973	5.91
7126	5.91
12512	5.91
8428	5.909999999999999
1588	5.907368421052632
13291	5.906666666666666
22621	5.906666666666666
15669	5.903333333333333
18160	5.903333333333333
1008	5.9025
3890	5.902222222222222
5767	5.9
13641	5.9
14182	5.9
24503	5.9
26	5.898000000000001
8403	5.898000000000001
14078	5.896000000000001
24101	5.895999999999999
1174	5.8950000000000005
3193	5.890000000000001
1694	5.889
7007	5.886799999999999
5828	5.885
8891	5.885
18338	5.885
21404	5.885
23344	5.880000000000001
749	5.88
6159	5.88
7278	5.88
9517	5.88
10897	5.88
15974	5.88
17131	5.88
23474	5.875
16414	5.874285714285715
12287	5.873333333333332
1425	5.870000000000001
12252	5.87
17569	5.87
18065	5.869999999999999
19383	5.866666666666667
7485	5.866666666666666
18943	5.866470588235294
13673	5.865714285714286
8184	5.865
22224	5.864
22493	5.861428571428571
4959	5.86
15715	5.86
15681	5.859999999999999
17587	5.859999999999999
19557	5.859999999999999
26138	5.859999999999999
9432	5.858
24861	5.857142857142857
9312	5.8566666666666665
22730	5.8566666666666665
21543	5.855714285714286
820	5.855
2516	5.853333333333333
4798	5.853333333333333
9037	5.852
15571	5.8500000000000005
16719	5.85
18126	5.85
8079	5.8475
19800	5.846666666666667
18288	5.845000000000001
8211	5.845
13931	5.840000000000001
15387	5.84
19641	5.84
19931	5.84
23559	5.84
25487	5.84
6611	5.838749999999999
23151	5.837000000000001
1611	5.836666666666666
15145	5.833333333333335
12016	5.832857142857142
5695	5.832352941176471
17330	5.83235294117647
19545	5.830909090909091
5119	5.83
15388	5.83
21776	5.83
12611	5.828
6558	5.8275
24568	5.82625
25469	5.824285714285714
18397	5.822500000000001
179	5.82
4319	5.82
16931	5.81875
9241	5.817692307692307
20424	5.8175
2475	5.816666666666666
23689	5.816666666666666
19101	5.816
20391	5.814285714285714
4771	5.8133333333333335
16674	5.813076923076922
9325	5.8114285714285705
16336	5.8100000000000005
23811	5.8100000000000005
5246	5.81
15191	5.81
17180	5.81
14357	5.8075
18286	5.805714285714286
7023	5.8020000000000005
7888	5.800000000000001
11640	5.8
13604	5.8
17276	5.8
19314	5.798
14009	5.796666666666667
15395	5.796666666666667
24431	5.79625
18579	5.794615384615384
15187	5.79
6904	5.7875
13282	5.786
25526	5.785
18875	5.78125
7573	5.78
20550	5.78
15583	5.779999999999999
3839	5.7793333333333345
9862	5.778571428571428
19433	5.7775
15714	5.7752173913043485
4351	5.774444444444445
11233	5.771250000000001
3999	5.77
10002	5.77
11700	5.77
15961	5.77
24708	5.77
23720	5.766666666666667
22827	5.765000000000001
18455	5.76
18909	5.76
19064	5.76
